review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,review_text,hotel_name,city,country_x,star_rating,lat,lon,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base,user_gender,country_y,age_group,traveller_type,join_date
36562,1370,14,2020-08-27,9.1,9.7,9.3,9.1,8.9,8.6,8.7,Method game maybe might or. Somebody Mr white leg process defense picture.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,Australia,35-44,Family,2021-03-01
36563,1174,5,2020-12-12,9.0,9.2,9.4,9.1,9.1,8.8,8.1,"Remain financial apply card do staff on. Nation suffer build.
Face soon a executive. Land social exist unit table.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,United States,55+,Couple,2025-01-17
36564,1047,22,2024-08-27,9.1,9.6,9.7,8.4,9.2,8.6,8.5,Forward while behind third will any beautiful side. Serve raise up those where west. Player able account community agree simply.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Brazil,25-34,Couple,2023-08-29
36565,1453,12,2020-12-13,8.7,7.9,9.0,8.8,9.1,9.2,8.0,"Recently film story quite benefit option through. Stop against because court understand thought bad.
Old successful call officer. Order chance young.",Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Male,Spain,35-44,Business,2025-02-18
36566,1189,16,2023-12-15,9.0,9.4,9.1,8.4,8.6,9.4,9.2,Decade order back. Our change particular join hope let hotel.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,India,35-44,Solo,2025-01-26
36567,1242,21,2020-11-21,8.9,9.4,9.2,8.7,8.6,9.0,8.7,Message base memory over base no describe none. Appear many apply difference. Three spend teacher toward.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,Germany,35-44,Family,2021-02-03
36568,689,17,2025-10-28,9.0,8.4,8.6,9.1,8.9,9.4,9.4,Within safe job than wonder risk foot same. Authority collection information blue. System hair morning society. Conference eight movement.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,United States,18-24,Solo,2022-06-26
36569,431,3,2024-07-21,9.1,8.9,9.6,9.6,9.2,9.0,8.0,"Join red different take share. Green picture unit grow. Cold reveal party.
Phone follow hold. Center on member dream own suddenly particularly.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Australia,18-24,Family,2024-08-28
36570,1348,2,2021-07-16,9.2,9.1,9.3,8.6,9.8,9.4,8.7,Turn run eat air model. Serve score evening practice father necessary teacher. Vote everyone organization.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,Italy,25-34,Solo,2025-05-13
36571,1733,7,2025-06-05,8.9,9.3,8.6,8.9,9.2,8.6,8.6,Just blood nice road fact responsibility when. Seat again physical still deal way great. Relate city mother dark consider dark.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,New Zealand,35-44,Family,2022-12-30
36572,757,17,2025-09-11,8.8,8.3,8.7,9.2,8.9,9.5,7.7,Away visit nature side grow level prepare. Choose very establish power prove plan argue.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Canada,25-34,Business,2022-09-08
36573,640,18,2022-04-17,8.9,9.1,9.5,8.6,9.0,8.4,8.7,Grow street send will help its. American successful participant need. Adult chair soon candidate approach line wait.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Male,Germany,25-34,Couple,2024-01-20
36574,1362,11,2021-02-07,9.0,9.9,8.9,8.6,9.4,8.7,8.2,Friend pull here production trial worker program loss. Prevent billion I head protect bag collection.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Germany,35-44,Couple,2022-03-04
36575,833,8,2021-04-23,8.9,8.6,8.7,9.2,9.8,9.0,7.7,Either store day. Memory second appear product produce.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,Germany,18-24,Business,2023-03-10
36576,1819,22,2020-07-14,9.0,8.6,9.1,8.8,10.0,9.2,8.0,Increase side situation black single many not always. Choose soon fear shoulder present owner. Debate current positive.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,China,55+,Business,2023-01-07
36577,1431,17,2024-08-15,8.8,8.5,8.8,8.9,9.4,8.8,8.2,Lose book reality receive fear style sister. Service green vote must. Skin realize read left give development until.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,United Arab Emirates,25-34,Business,2020-10-16
36578,246,11,2022-03-26,9.1,9.2,9.5,9.1,8.9,9.0,8.8,Thought effect majority sit after bad.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Female,New Zealand,55+,Family,2020-09-30
36579,1476,12,2024-06-27,8.8,8.4,8.7,8.9,9.8,8.6,8.2,Fly evidence back per local. Attorney environmental democratic down voice hear.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Male,Canada,45-54,Business,2021-03-23
36580,870,1,2025-05-24,9.0,9.7,8.8,8.5,9.8,8.7,8.0,Half hotel beautiful avoid notice it. Congress white do. We radio something nature.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,France,18-24,Couple,2023-09-10
36581,1943,3,2024-10-25,8.8,8.4,9.2,8.1,9.0,9.1,8.9,"Full various fast outside laugh. Adult interest short another draw.
Say ball national major. Only respond television southern rest off try.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,France,35-44,Solo,2025-01-23
36582,691,23,2020-07-05,8.9,9.5,9.2,8.0,8.6,9.0,8.8,Enter class as machine six. Week ball concern experience Republican actually decision. Think form wall trip officer.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Russia,25-34,Couple,2021-12-31
36583,390,24,2022-06-02,8.4,7.9,8.7,8.5,8.8,8.6,7.8,Cultural do necessary. Doctor standard successful effort feel partner. Former central ball painting enjoy where concern.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Australia,35-44,Business,2024-04-12
36584,41,19,2024-01-15,9.0,8.6,8.4,8.1,9.4,9.5,9.5,Cause political receive throughout determine news. Indicate stand dog major. Born class step.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Male,Spain,18-24,Solo,2022-02-17
36585,1973,11,2020-01-30,9.1,8.5,8.6,9.0,9.1,9.3,9.6,Prevent however interview wife ok. New send treatment assume remember well. Building draw chance approach discussion science staff.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Female,Argentina,35-44,Solo,2022-02-11
36586,165,24,2020-06-19,8.7,8.6,8.4,8.2,8.6,9.1,8.9,Society information stage consumer west rate right. Tv staff style difficult.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Italy,25-34,Solo,2022-11-08
36587,410,21,2022-01-10,8.7,9.0,9.0,7.8,9.3,8.3,8.7,Window growth relationship full nothing back feeling industry. Approach ground heavy must bring. Officer last future star person yeah.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Male,United Kingdom,45-54,Couple,2023-02-21
36588,861,15,2021-08-26,9.0,9.3,9.1,8.3,9.2,9.0,8.6,Several must while quite especially son. Final boy ground management choice show similar.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Male,Brazil,25-34,Couple,2021-12-21
36589,111,17,2021-05-19,9.0,9.1,9.7,8.0,8.9,9.1,8.6,Star north provide often. Indicate through structure serve behavior wrong low tonight. Gun wind respond authority suggest.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,United States,25-34,Couple,2022-11-27
36590,683,20,2020-03-03,9.0,8.3,8.7,8.7,9.4,9.7,9.2,Foot always campaign blood in likely. Six always serve. Natural main one third. Mind family hold.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Female,Turkey,35-44,Solo,2022-11-19
36591,1753,23,2021-08-21,8.6,9.3,9.0,7.9,8.7,8.1,8.1,Memory forget teacher live employee red. Item their reveal every know.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,United States,35-44,Couple,2021-01-29
36592,1883,18,2021-03-27,8.6,9.4,9.2,7.6,8.7,8.3,8.2,Account suffer interview example see network move. Answer believe difficult Republican of.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Male,Russia,35-44,Couple,2022-05-31
36593,1313,17,2024-06-12,8.9,8.9,9.4,9.2,8.9,9.1,7.3,Watch himself perhaps body read it. Environmental bit its know our rich one less.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,China,25-34,Business,2022-10-09
36594,1262,19,2023-12-08,9.0,8.7,8.9,8.3,9.7,8.9,9.5,Heart long enjoy any. Which price field magazine. History hit believe or whatever color manager.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,Japan,35-44,Solo,2021-08-07
36595,1699,24,2021-06-11,8.7,8.4,8.7,8.0,9.2,8.5,9.3,Matter party however. Produce machine social and suffer enjoy. Open image report across any.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Turkey,35-44,Solo,2021-08-06
36596,754,17,2020-05-20,9.1,9.7,9.6,8.0,9.4,8.6,8.9,Build much draw door cup research blood. Reason lawyer before great loss much.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Other,United States,18-24,Couple,2025-04-15
36597,657,21,2020-02-22,8.7,9.1,9.0,8.0,9.5,8.4,7.9,Describe month Democrat citizen majority speak. Entire benefit option side effect heart once real. Condition enjoy wear.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Other,United States,25-34,Couple,2021-01-14
36598,1341,22,2024-03-18,9.3,8.9,8.9,9.1,9.8,9.7,9.1,Maybe can east instead entire so. We organization common improve. Writer author establish major degree hospital.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Netherlands,55+,Solo,2020-11-19
36599,322,2,2020-06-18,8.8,8.4,8.7,8.7,9.3,9.4,8.2,Where nation husband price response. Cell question real late public discussion.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,United States,25-34,Solo,2023-04-18
36600,1113,8,2024-07-12,9.2,9.7,9.1,9.2,9.0,9.1,8.9,Yourself able thing financial in site remain. Office bit political worry sit camera. Sense matter occur company door ready country.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,United Kingdom,35-44,Family,2022-08-09
36601,1101,19,2025-07-24,9.2,9.7,9.4,8.4,9.8,8.9,8.8,Need song data point. Million purpose cause dark.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,Argentina,25-34,Couple,2025-06-04
36602,811,8,2024-03-23,8.7,8.1,8.3,9.2,9.3,8.8,7.8,Card much law issue yes whole. Well another brother Republican.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,United Kingdom,18-24,Business,2022-11-06
36603,1257,20,2020-09-23,9.0,9.0,9.8,8.6,9.4,8.5,8.2,Speech law risk first clear admit coach me. Political field specific. First take control same investment one then her.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Other,Germany,55+,Couple,2021-02-22
36604,1304,8,2022-04-06,9.1,9.0,8.6,8.6,9.4,9.4,9.2,Picture room win hear game hit former. Raise also some glass like start food. Yet source set subject cover this.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,Canada,35-44,Solo,2025-02-23
36605,1786,18,2022-05-04,8.7,8.2,8.9,8.9,9.6,8.5,7.8,Every speech soldier especially loss notice.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Female,Mexico,45-54,Business,2024-04-01
36606,416,8,2023-01-19,8.7,8.7,8.7,8.4,9.4,8.9,7.8,Amount person produce. Free against rock military though clear. Wear letter age charge no.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,Australia,45-54,Business,2022-10-27
36607,762,16,2021-07-10,8.9,9.4,9.2,8.4,8.7,9.3,8.5,"Loss professor human build until material development. Tv road if reach.
Win nearly throw make social cost ago. Become change financial class drug.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,Italy,45-54,Solo,2021-08-12
36608,442,5,2020-07-29,9.1,9.1,9.3,9.7,9.0,9.0,8.4,Weight thousand history police sit oil. Area our serve store less case.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Other,Japan,35-44,Family,2021-04-22
36609,1210,23,2024-07-08,8.9,8.9,8.5,9.1,8.6,9.2,8.8,Into simply need blue wall picture. Mission wall perhaps model toward. Traditional when newspaper agent author.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Mexico,55+,Family,2020-09-14
36610,1461,7,2024-03-31,8.9,9.4,8.8,9.1,8.9,8.4,8.9,About because parent respond company. Air become letter nothing into entire.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,Spain,25-34,Family,2023-11-25
36611,888,5,2023-08-23,9.3,9.6,9.5,9.5,8.9,9.5,8.4,"Mouth government price smile think.
Development him add policy. Guess certainly spend us here. Level director practice wife.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Other,Italy,25-34,Family,2024-03-01
36612,1097,22,2023-07-11,9.1,10.0,9.5,8.8,8.9,8.8,8.5,This story admit west rise. Person city your possible. Like alone write speak.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Japan,25-34,Couple,2023-08-27
36613,1833,6,2024-09-18,9.0,9.3,9.3,8.9,9.3,8.5,8.5,Goal cause simple and hospital dinner. Increase let oil daughter develop race security its. Give according author kind quality.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Japan,55+,Couple,2022-04-21
36614,1982,8,2025-10-11,9.0,9.2,9.1,8.4,9.8,8.6,8.5,Mr service quickly sign Congress like. Almost game forget gas term. Information friend address. Turn positive whom property parent job.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,New Zealand,25-34,Couple,2021-06-29
36615,1780,17,2023-02-14,8.8,8.6,9.0,8.9,9.3,9.1,7.4,Change within thing team behavior energy. Thought tend key house. Experience role outside.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Other,United Arab Emirates,25-34,Business,2023-09-27
36616,1542,12,2023-09-12,8.7,8.8,9.0,8.5,8.7,8.8,8.1,Instead develop woman. Employee cover particular theory responsibility marriage.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Other,United States,18-24,Couple,2020-09-12
36617,1074,9,2024-07-16,9.3,9.9,9.3,9.7,8.5,9.3,8.7,"True war moment cover. Hold hundred cup piece.
Third set police. Hit Mrs give.",Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Male,Japan,18-24,Family,2021-12-12
36618,1219,7,2020-09-03,8.8,8.2,8.6,8.6,9.1,9.7,8.5,Watch democratic hundred plant candidate lose do. Magazine woman manage decide enough on.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,Spain,55+,Solo,2024-03-31
36619,1785,9,2023-07-20,9.1,9.9,9.2,9.0,8.4,9.1,9.1,Including play edge Mr simply benefit decide. Do where night course quite marriage return end.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,Japan,35-44,Family,2025-06-05
36620,132,3,2024-06-27,9.1,9.2,9.2,8.9,9.0,9.4,8.6,Indeed appear project determine perhaps throw. Ball than ago style must performance necessary expect.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Australia,35-44,Family,2020-10-18
36621,1530,9,2025-04-27,9.0,9.8,9.6,8.3,8.9,8.9,8.4,War knowledge service worker. After scientist special successful significant employee. Report politics part east mind president certainly hospital.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,France,45-54,Couple,2020-09-04
36622,1617,2,2023-07-19,9.0,9.8,9.4,9.0,9.4,8.6,7.8,Concern number yes. Shake environment decision democratic some worry future. Series federal make former start year summer teacher.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,Canada,25-34,Family,2022-08-02
36623,1829,9,2025-08-02,8.9,8.5,9.3,8.3,9.1,9.5,8.7,Focus because attack market career religious benefit. Appear food throw forget chance college success.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Other,Russia,25-34,Solo,2023-11-24
36624,308,23,2021-08-13,9.0,9.3,9.2,9.2,8.6,8.6,8.7,"Eye consumer charge. Walk fast let explain example.
Positive on dog response discuss reality sister. Behind act visit lot defense.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Other,South Korea,25-34,Family,2025-04-24
36625,1233,22,2020-03-05,9.0,8.4,9.0,8.9,9.8,9.4,7.8,Citizen stock itself within commercial network newspaper. Provide other ready difficult style man. Me soon then many machine.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Russia,55+,Business,2024-07-26
36626,695,24,2023-09-13,8.7,9.0,9.5,8.5,8.7,8.0,8.0,"Example to produce mission late. Visit lot oil get. Would event figure however child.
Marriage final since. Much always executive prepare.",The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Other,United States,45-54,Couple,2023-02-26
36627,210,22,2021-06-14,9.3,9.4,9.0,9.0,9.8,9.5,9.2,"Itself morning will government reality exactly these bring. Military medical method even man.
Detail option effect prove total amount citizen.",Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Other,Germany,25-34,Solo,2022-06-09
36628,521,15,2025-06-05,8.8,9.1,9.7,7.8,9.3,8.6,8.0,Nor company data. Many recent step happy.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Other,France,35-44,Couple,2021-09-12
36629,1643,8,2025-11-05,9.0,9.6,9.4,7.9,9.6,8.2,8.9,Daughter woman bad society professor. Certainly type color produce.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,United States,45-54,Couple,2024-07-03
36630,1235,15,2020-03-17,8.8,8.8,9.8,7.9,9.3,8.4,8.3,Poor stand cell recognize general control box next. Building give meeting continue season. Nice answer any set article.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,Japan,35-44,Couple,2023-11-01
36631,296,1,2020-06-23,8.6,8.9,8.1,8.6,9.2,8.7,8.1,"Mind Mr treatment bank drop safe.
View air pass rest. Bill mission onto phone young. Watch industry operation simple management.",The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,United States,18-24,Solo,2021-09-13
36632,332,22,2025-03-29,9.0,9.7,9.2,8.6,9.6,8.7,8.1,Vote child down service lay top. Remain consider in rule. Main billion week trip note.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,France,35-44,Couple,2024-12-07
36633,1971,15,2025-04-01,9.1,9.3,9.4,8.9,9.1,9.0,8.6,Interest usually we. Right rather thing history. Five edge each throw whose.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,Mexico,35-44,Family,2024-01-07
36634,1102,16,2020-05-09,9.3,9.9,9.7,9.8,8.9,9.0,8.2,Floor forget foreign many nice military nearly. Describe relate perhaps adult feeling worry interesting.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,China,25-34,Family,2021-03-28
36635,689,21,2021-04-09,9.0,9.1,8.3,8.8,9.2,9.6,8.6,None investment at today work. Agency bad environment agency.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,United States,18-24,Solo,2022-06-26
36636,1004,3,2025-03-04,8.9,8.2,9.4,8.5,9.9,9.1,7.4,Strategy none second west popular research. Born onto create interesting speak free it. White relate market international.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,South Korea,18-24,Business,2023-11-26
